Year,NOMBRE,LST_mean,LST_p25,LST_p75
2010,Decimo Sector,32.952676,31.668811,34.236541
2010,Matilde,33.099072,32.105639,34.092505
2010,Los Pinos,30.062047,27.428412,32.695682
2010,Marga Marga,30.582868,28.230511,32.935225
2010,60,33.534826,31.252443,35.817209
2010,Castillo Blanco,32.354183,31.689771,33.018594
2010,El Tranque,31.739323,31.135263,32.343384
2010,Jose Miguel Carrera,32.470522,32.084181,32.856863
2010,Las Rosas,32.038571,31.439979,32.637163
2010,Piloto Pardo,31.875876,31.346562,32.405190
2010,Porvenir,29.814720,28.253356,31.376083
2010,Textil Viña,32.539727,32.164600,32.914855
2010,21 de Mayo,31.880314,31.094861,32.665767
2010,Barros Arana,32.109562,31.680480,32.538644
2010,La Granja,32.898548,32.015702,33.781394
2010,Las Viñas,31.896262,31.074732,32.717791
2010,Los Estanques,32.017376,31.454071,32.580682
2010,Mena,32.104677,31.497167,32.712186
2010,Pedro Montt,31.983882,31.548502,32.419262
2010,Victoria Oriente,33.594147,32.676605,34.511688
2010,Victoria Poniente,32.111106,31.391095,32.831118
2010,Villa Olimpica,33.775970,32.720765,34.831174
2010,Araya,31.769178,31.119420,32.418936
2010,Arturo Prat,32.136008,31.569276,32.702740
2010,Blanco,31.635551,30.959669,32.311433
2010,Centro,32.509927,31.636730,33.383124
2010,Colina de Oro,28.642550,26.001503,31.283596
2010,El Esfuerzo,31.726143,31.420989,32.031297
2010,Emparte,32.468376,32.239796,32.696956
2010,Esmeralda,31.153937,30.844631,31.463244
2010,Liceo,31.563769,31.118554,32.008983
2010,Poblacion Esperanza,31.165483,30.217713,32.113253
2010,Poblacion Ferroviaria,32.172499,31.483061,32.861936
2010,R. Sotomayor,31.982039,31.282614,32.681463
2010,San Cristobal2,32.659205,31.102921,34.215489
2010,Sol del Pacifico,32.006847,31.417025,32.596670
2010,Soublete (Francisco Bilbao),31.303461,30.636954,31.969968
2010,Thompson,32.562269,31.725607,33.398932
2010,M. Mena,31.438146,30.629871,32.246421
2010,Manuel Rodriguez,32.095022,31.534530,32.655513
2010,No Organizada,30.068645,26.953626,33.183663
2010,Pompeya Norte,30.139470,28.587143,31.691796
2010,Pompeya Sur,31.206676,30.221412,32.191940
2010,Valencia Alto,31.228112,30.436220,32.020005
2010,Costa Sol,32.858673,31.784776,33.932570
2010,California,32.722750,32.235841,33.209659
2010,Camilo Henriquez,31.060516,30.192845,31.928187
2010,El Bosque,29.325789,27.776517,30.875062
2010,El Sol,30.898718,29.908688,31.888748
2010,General Baquedano,31.563182,30.834044,32.292321
2010,Infante,30.909046,29.985258,31.832834
2010,Lo Gamboa,33.659002,33.090287,34.227717
2010,Los Espinos,29.724797,29.015414,30.434179
2010,Retiro,30.523933,29.616152,31.431715
2010,Viñas del Sol,30.091539,29.130083,31.052996
2010,Buenos Aires,31.946997,31.518133,32.375861
2010,Casa de Valencia,30.424965,28.971873,31.878056
2010,Hevia,32.303466,31.628996,32.977936
2010,Humbolt,31.102735,30.389866,31.815603
2010,Phillips,31.647494,30.976541,32.318446
2010,Poblacion Argentina,29.242916,27.837107,30.648726
2010,Poblacion Canal Chacao,31.131269,29.439713,32.822825
2010,San Gregorio,32.647787,32.032986,33.262589
2010,Valencia Bajo,32.073727,31.401239,32.746215
2010,Villa Paso Hondo,28.900033,27.521205,30.278861
2011,Calicheros,28.815201,23.183173,34.447228
2011,Belloto 2000,31.179916,26.574530,35.785302
2011,Belloto Centro,30.863515,26.389051,35.337980
2011,Bernando Ohiggins,29.887253,25.708677,34.065830
2011,Cruz del Sur,30.616034,26.359779,34.872289
2011,82,31.740886,26.359273,37.122499
2011,Belloto Norte,29.202358,24.892113,33.512603
2011,E.E.U.U,29.669445,24.498759,34.840130
2011,Lincoyan,29.865354,25.549022,34.181687
2011,Los Colonos,29.048227,23.684009,34.412445
2011,Patricio Lynch,30.379548,25.026798,35.732298
2011,Santa Marta,30.312713,25.186383,35.439043
2011,Cantera,30.874887,26.226150,35.523625
2011,Decimo Sector,29.906143,24.905580,34.906706
2011,Estero Viejo,30.199058,25.658114,34.740001
2011,Matilde,29.618433,24.410821,34.826044
2011,San Cristobal,29.605770,24.712744,34.498796
2011,Tierras Rojas,30.304057,25.345896,35.262218
2011,Decimo Sector,30.036798,24.411081,35.662516
2011,Matilde,26.393646,25.379152,27.408140
2011,Los Pinos,28.190336,22.282865,34.097807
2011,Marga Marga,28.569688,22.727376,34.412001
2011,60,30.596980,24.887891,36.306069
2011,Castillo Blanco,30.153706,25.665788,34.641625
2011,El Tranque,29.660446,25.370573,33.950319
2011,Jose Miguel Carrera,30.125231,25.730868,34.519593
2011,Las Rosas,29.906160,25.489435,34.322884
2011,Piloto Pardo,29.383432,24.827363,33.939500
2011,Porvenir,27.620798,22.368554,32.873041
2011,Textil Viña,29.921674,25.663505,34.179842
2011,21 de Mayo,29.819702,25.350718,34.288685
2011,Barros Arana,33.353037,32.990188,33.715887
2011,La Granja,31.252335,26.277647,36.227023
2011,Las Viñas,29.331380,24.909852,33.752907
2011,Los Estanques,29.761647,25.353876,34.169418
2011,Mena,29.930710,25.752054,34.109367
2011,Pedro Montt,29.887601,25.794906,33.980296
2011,Victoria Oriente,30.800873,25.720363,35.881383
2011,Victoria Poniente,29.787760,25.418283,34.157237
2011,Villa Olimpica,31.018194,25.785261,36.251128
2011,Araya,29.780345,25.467402,34.093289
2011,Arturo Prat,33.539054,33.068061,34.010046
2011,Blanco,30.007033,25.715969,34.298096
2011,Centro,30.634985,26.028299,35.241672
2011,Colina de Oro,27.091368,21.396768,32.785967
2011,El Esfuerzo,29.082486,24.782958,33.382013
2011,Emparte,33.888564,33.601877,34.175250
2011,Esmeralda,28.975587,24.970522,32.980652
2011,Liceo,31.697924,29.634731,33.761117
2011,Poblacion Esperanza,29.177093,24.478327,33.875858
2011,Poblacion Ferroviaria,30.358464,25.873734,34.843194
2011,R. Sotomayor,30.083130,25.633012,34.533247
2011,San Cristobal2,30.894882,25.887251,35.902512
2011,Sol del Pacifico,29.319694,24.919848,33.719540
2011,Soublete (Francisco Bilbao),29.764621,25.539765,33.989478
2011,Thompson,30.550886,25.991485,35.110288
2011,M. Mena,29.035758,24.726134,33.345382
2011,Manuel Rodriguez,29.605797,25.427810,33.783783
2011,No Organizada,28.003386,21.886587,34.120186
2011,Pompeya Norte,27.749240,22.683378,32.815101
2011,Pompeya Sur,28.491228,24.178612,32.803844
2011,Valencia Alto,28.723540,24.701306,32.745773
2011,Costa Sol,30.619655,28.961915,32.277394
2011,California,34.695003,34.269246,35.120760
2011,Camilo Henriquez,29.276867,25.258027,33.295708
2011,El Bosque,27.615529,22.410084,32.820973
2011,El Sol,29.280993,24.863614,33.698373
2011,General Baquedano,29.845587,25.542576,34.148597
2011,Infante,29.082132,24.559507,33.604756
2011,Lo Gamboa,28.215933,27.528056,28.903809
2011,Los Espinos,27.265484,23.442339,31.088629
2011,Retiro,28.583036,24.103199,33.062874
2011,Viñas del Sol,28.193454,23.633280,32.753629
2011,Buenos Aires,29.700274,25.706145,33.694403
2011,Casa de Valencia,28.771064,24.159063,33.383065
2011,Hevia,30.254209,26.643357,33.865061
2011,Humbolt,29.022155,24.455346,33.588964
2011,Phillips,29.563801,25.333911,33.793691
2011,Poblacion Argentina,27.070878,22.545095,31.596662
2011,Poblacion Canal Chacao,28.972262,24.344965,33.599558
2011,San Gregorio,30.794841,26.895295,34.694387
2011,Valencia Bajo,29.766331,25.689374,33.843288
2011,Villa Paso Hondo,27.114283,22.389850,31.838716
2012,Calicheros,-9999.000000,-9999.000000,-9999.000000
2012,Belloto 2000,-9999.000000,-9999.000000,-9999.000000
2012,Belloto Centro,-9999.000000,-9999.000000,-9999.000000
2012,Bernando Ohiggins,-9999.000000,-9999.000000,-9999.000000
2012,Cruz del Sur,-9999.000000,-9999.000000,-9999.000000
2012,82,-9999.000000,-9999.000000,-9999.000000
2012,Belloto Norte,-9999.000000,-9999.000000,-9999.000000
2012,E.E.U.U,-9999.000000,-9999.000000,-9999.000000
2012,Lincoyan,-9999.000000,-9999.000000,-9999.000000
2012,Los Colonos,-9999.000000,-9999.000000,-9999.000000
2012,Patricio Lynch,-9999.000000,-9999.000000,-9999.000000
2012,Santa Marta,-9999.000000,-9999.000000,-9999.000000
2012,Cantera,-9999.000000,-9999.000000,-9999.000000
2012,Decimo Sector,-9999.000000,-9999.000000,-9999.000000
2012,Estero Viejo,-9999.000000,-9999.000000,-9999.000000
2012,Matilde,-9999.000000,-9999.000000,-9999.000000
2012,San Cristobal,-9999.000000,-9999.000000,-9999.000000
2012,Tierras Rojas,-9999.000000,-9999.000000,-9999.000000
2012,Decimo Sector,-9999.000000,-9999.000000,-9999.000000
2012,Matilde,-9999.000000,-9999.000000,-9999.000000
2012,Los Pinos,-9999.000000,-9999.000000,-9999.000000
2012,Marga Marga,-9999.000000,-9999.000000,-9999.000000
2012,60,-9999.000000,-9999.000000,-9999.000000
2012,Castillo Blanco,-9999.000000,-9999.000000,-9999.000000
2012,El Tranque,-9999.000000,-9999.000000,-9999.000000
2012,Jose Miguel Carrera,-9999.000000,-9999.000000,-9999.000000
2012,Las Rosas,-9999.000000,-9999.000000,-9999.000000
2012,Piloto Pardo,-9999.000000,-9999.000000,-9999.000000
2012,Porvenir,-9999.000000,-9999.000000,-9999.000000
2012,Textil Viña,-9999.000000,-9999.000000,-9999.000000
2012,21 de Mayo,-9999.000000,-9999.000000,-9999.000000
2012,Barros Arana,-9999.000000,-9999.000000,-9999.000000
2012,La Granja,-9999.000000,-9999.000000,-9999.000000
2012,Las Viñas,-9999.000000,-9999.000000,-9999.000000
2012,Los Estanques,-9999.000000,-9999.000000,-9999.000000
2012,Mena,-9999.000000,-9999.000000,-9999.000000
2012,Pedro Montt,-9999.000000,-9999.000000,-9999.000000
2012,Victoria Oriente,-9999.000000,-9999.000000,-9999.000000
2012,Victoria Poniente,-9999.000000,-9999.000000,-9999.000000
2012,Villa Olimpica,-9999.000000,-9999.000000,-9999.000000
2012,Araya,-9999.000000,-9999.000000,-9999.000000
2012,Arturo Prat,-9999.000000,-9999.000000,-9999.000000
2012,Blanco,-9999.000000,-9999.000000,-9999.000000
2012,Centro,-9999.000000,-9999.000000,-9999.000000
2012,Colina de Oro,-9999.000000,-9999.000000,-9999.000000
2012,El Esfuerzo,-9999.000000,-9999.000000,-9999.000000
2012,Emparte,-9999.000000,-9999.000000,-9999.000000
2012,Esmeralda,-9999.000000,-9999.000000,-9999.000000
2012,Liceo,-9999.000000,-9999.000000,-9999.000000
2012,Poblacion Esperanza,-9999.000000,-9999.000000,-9999.000000
2012,Poblacion Ferroviaria,-9999.000000,-9999.000000,-9999.000000
2012,R. Sotomayor,-9999.000000,-9999.000000,-9999.000000
2012,San Cristobal2,-9999.000000,-9999.000000,-9999.000000
2012,Sol del Pacifico,-9999.000000,-9999.000000,-9999.000000
2012,Soublete (Francisco Bilbao),-9999.000000,-9999.000000,-9999.000000
2012,Thompson,-9999.000000,-9999.000000,-9999.000000
2012,M. Mena,-9999.000000,-9999.000000,-9999.000000
2012,Manuel Rodriguez,-9999.000000,-9999.000000,-9999.000000
2012,No Organizada,-9999.000000,-9999.000000,-9999.000000
2012,Pompeya Norte,-9999.000000,-9999.000000,-9999.000000
2012,Pompeya Sur,-9999.000000,-9999.000000,-9999.000000
2012,Valencia Alto,-9999.000000,-9999.000000,-9999.000000
2012,Costa Sol,-9999.000000,-9999.000000,-9999.000000
2012,California,-9999.000000,-9999.000000,-9999.000000
2012,Camilo Henriquez,-9999.000000,-9999.000000,-9999.000000
2012,El Bosque,-9999.000000,-9999.000000,-9999.000000
2012,El Sol,-9999.000000,-9999.000000,-9999.000000
2012,General Baquedano,-9999.000000,-9999.000000,-9999.000000
2012,Infante,-9999.000000,-9999.000000,-9999.000000
2012,Lo Gamboa,-9999.000000,-9999.000000,-9999.000000
2012,Los Espinos,-9999.000000,-9999.000000,-9999.000000
2012,Retiro,-9999.000000,-9999.000000,-9999.000000
2012,Viñas del Sol,-9999.000000,-9999.000000,-9999.000000
2012,Buenos Aires,-9999.000000,-9999.000000,-9999.000000
2012,Casa de Valencia,-9999.000000,-9999.000000,-9999.000000
2012,Hevia,-9999.000000,-9999.000000,-9999.000000
2012,Humbolt,-9999.000000,-9999.000000,-9999.000000
2012,Phillips,-9999.000000,-9999.000000,-9999.000000
2012,Poblacion Argentina,-9999.000000,-9999.000000,-9999.000000
2012,Poblacion Canal Chacao,-9999.000000,-9999.000000,-9999.000000
2012,San Gregorio,-9999.000000,-9999.000000,-9999.000000
2012,Valencia Bajo,-9999.000000,-9999.000000,-9999.000000
2012,Villa Paso Hondo,-9999.000000,-9999.000000,-9999.000000
2013,Calicheros,21.341607,20.093662,22.589553
2013,Belloto 2000,22.953124,22.267308,23.638940
2013,Belloto Centro,22.525322,22.080059,22.970585
2013,Bernando Ohiggins,21.774597,21.298746,22.250449
2013,Cruz del Sur,22.491880,22.109682,22.874078
2013,82,22.333534,21.363579,23.303490
2013,Belloto Norte,21.358937,21.046357,21.671517
2013,E.E.U.U,21.734679,21.092802,22.376555
2013,Lincoyan,22.168518,21.773090,22.563945
2013,Los Colonos,21.005668,19.885691,22.125645
2013,Patricio Lynch,21.858225,21.154538,22.561913
2013,Santa Marta,21.718305,21.187210,22.249400
2013,Cantera,22.690099,22.374351,23.005847
2013,Decimo Sector,21.671291,21.076667,22.265915
2013,Estero Viejo,22.073684,21.819039,22.328330
2013,Matilde,21.997126,21.300251,22.694001
2013,San Cristobal,22.134262,21.659089,22.609435
2013,Tierras Rojas,22.084672,21.109062,23.060283
2013,Decimo Sector,22.907451,21.863969,23.950932
2013,Matilde,22.890274,21.954119,23.826430
2013,Los Pinos,21.268769,19.472403,23.065135
2013,Marga Marga,21.539299,20.137061,22.941538
2013,60,23.008308,21.950908,24.065707
2013,Castillo Blanco,22.326836,21.895131,22.758542
2013,El Tranque,22.350724,22.063923,22.637524
2013,Jose Miguel Carrera,22.455508,22.069478,22.841538
2013,Las Rosas,22.333711,21.940432,22.726991
2013,Piloto Pardo,22.111788,21.808107,22.415470
2013,Porvenir,21.138069,20.215779,22.060359
2013,Textil Viña,22.394781,22.179994,22.609568
2013,21 de Mayo,21.964742,21.617753,22.311730
2013,Barros Arana,22.731976,22.505897,22.958055
2013,La Granja,22.822339,22.478766,23.165911
2013,Las Viñas,22.326667,21.828230,22.825103
2013,Los Estanques,22.031415,21.651966,22.410863
2013,Mena,22.815574,22.405862,23.225286
2013,Pedro Montt,22.301121,22.057231,22.545010
2013,Victoria Oriente,23.424772,22.690278,24.159266
2013,Victoria Poniente,22.234591,21.649733,22.819448
2013,Villa Olimpica,22.379494,21.769731,22.989256
2013,Araya,22.376760,22.055469,22.698051
2013,Arturo Prat,22.978372,22.655512,23.301233
2013,Blanco,22.453264,21.975075,22.931454
2013,Centro,22.482458,21.626611,23.338304
2013,Colina de Oro,20.310716,19.034687,21.586744
2013,El Esfuerzo,21.902072,21.732803,22.071341
2013,Emparte,23.226478,23.058140,23.394815
2013,Esmeralda,21.885759,21.560193,22.211325
2013,Liceo,22.678353,22.320762,23.035944
2013,Poblacion Esperanza,22.310283,21.683311,22.937255
2013,Poblacion Ferroviaria,22.461942,22.088343,22.835541
2013,R. Sotomayor,22.790066,22.314346,23.265785
2013,San Cristobal2,23.351846,22.342711,24.360980
2013,Sol del Pacifico,22.162270,21.746657,22.577882
2013,Soublete (Francisco Bilbao),22.221820,21.909475,22.534164
2013,Thompson,22.826321,22.373755,23.278886
2013,M. Mena,24.496936,24.002531,24.991341
2013,Manuel Rodriguez,23.369601,21.765843,24.973359
2013,No Organizada,22.324206,19.806909,24.841503
2013,Pompeya Norte,22.287624,19.785386,24.789862
2013,Pompeya Sur,21.455637,20.748698,22.162576
2013,Valencia Alto,23.260935,21.519518,25.002352
2013,Costa Sol,23.653852,22.997624,24.310081
2013,California,21.728515,21.406382,22.050647
2013,Camilo Henriquez,22.638379,20.539517,24.737242
2013,El Bosque,20.434472,19.149270,21.719673
2013,El Sol,21.651806,21.026632,22.276981
2013,General Baquedano,21.957045,21.660038,22.254052
2013,Infante,21.272217,20.575865,21.968569
2013,Lo Gamboa,22.618639,22.359724,22.877554
2013,Los Espinos,20.179249,19.703980,20.654518
2013,Retiro,21.107399,20.442661,21.772137
2013,Viñas del Sol,21.558874,19.677191,23.440556
2013,Buenos Aires,21.705905,21.347172,22.064638
2013,Casa de Valencia,21.232176,20.534040,21.930311
2013,Hevia,22.386499,22.023334,22.749664
2013,Humbolt,23.039083,21.158006,24.920160
2013,Phillips,23.546081,21.633306,25.458857
2013,Poblacion Argentina,20.701709,19.256018,22.147400
2013,Poblacion Canal Chacao,23.028030,20.870843,25.185218
2013,San Gregorio,22.488446,22.095485,22.881407
2013,Valencia Bajo,23.577116,21.750637,25.403595
2013,Villa Paso Hondo,20.088593,19.221186,20.956000
2014,Calicheros,24.531778,22.970401,26.093155
2014,Belloto 2000,27.522846,26.660637,28.385054
2014,Belloto Centro,26.586032,25.798584,27.373480
2014,Bernando Ohiggins,26.739844,25.965760,27.513928
2014,Cruz del Sur,27.117819,26.371993,27.863646
2014,82,27.181760,25.748833,28.614687
2014,Belloto Norte,25.790017,25.400849,26.179185
2014,E.E.U.U,27.903287,26.546660,29.259913
2014,Lincoyan,25.806043,25.316004,26.296081
2014,Los Colonos,26.046047,24.906720,27.185374
2014,Patricio Lynch,26.925129,25.723251,28.127007
2014,Santa Marta,28.094765,26.934772,29.254757
2014,Cantera,27.241220,26.783384,27.699056
2014,Decimo Sector,26.012172,25.284488,26.739855
2014,Estero Viejo,26.838639,26.413067,27.264212
2014,Matilde,27.145485,26.199074,28.091897
2014,San Cristobal,26.522274,25.919715,27.124832
2014,Tierras Rojas,26.948178,26.323904,27.572452
2014,Decimo Sector,26.920071,25.777460,28.062681
2014,Matilde,28.544455,28.085979,29.002931
2014,Los Pinos,24.565023,22.443774,26.686272
2014,Marga Marga,25.139322,23.403264,26.875381
2014,60,27.923433,26.777329,29.069536
2014,Castillo Blanco,26.555040,25.878384,27.231696
2014,El Tranque,26.039910,25.444760,26.635061
2014,Jose Miguel Carrera,25.751165,25.312998,26.189331
2014,Las Rosas,25.964858,25.369387,26.560329
2014,Piloto Pardo,26.028399,25.725335,26.331464
