MANZENT,Month,NDVI,NDVI_p25,NDVI_p75,anio_actual
5801101003057,2.0,0.1473,0.1327,0.1558,0.1573
5801121007020,2.0,0.0769,0.0702,0.0784,0.0849
5801091005025,2.0,0.1146,0.1055,0.1210,0.1267
5801101001501,2.0,0.1508,0.1373,0.1572,0.1624
5801101003015,2.0,0.1739,0.1564,0.1821,0.1821
5801021005002,2.0,0.2723,0.2438,0.2800,0.2872
5801011001022,2.0,0.1236,0.1187,0.1411,0.1262
5801091003030,2.0,0.1566,0.1472,0.1636,0.1562
5801121004002,2.0,0.2879,0.2428,0.3215,0.3222
5801121005002,2.0,0.1642,0.1450,0.1721,0.1792
5801091006501,2.0,0.0915,0.0783,0.0960,0.0977
5801101004501,2.0,0.0472,0.0400,0.0608,0.0656
5801121004044,2.0,0.0817,0.0759,0.0909,0.0982
5801011001005,2.0,0.1256,0.1137,0.1373,0.1492
5801091007036,2.0,0.0948,0.0898,0.1017,0.1027
5801081002022,2.0,0.1623,0.1420,0.1744,0.1847
5801121009022,2.0,0.0545,0.0497,0.0600,0.0634
5801091001034,2.0,0.1367,0.1223,0.1518,0.1287
5801111003027,2.0,0.1740,0.1553,0.1828,0.1895
5801081005001,2.0,0.0750,0.0705,0.0833,0.0923
5801121006008,2.0,0.1523,0.1399,0.1570,0.1649
5801091005001,2.0,0.1042,0.0974,0.1112,0.1151
5801111002022,2.0,0.1886,0.1698,0.1969,0.1955
5801121001012,2.0,0.1305,0.1244,0.1377,0.1377
5801121003022,2.0,0.1807,0.1581,0.1928,0.2026
5801081002033,2.0,0.2756,0.2571,0.2996,0.2571
5801121008027,2.0,0.0935,0.0889,0.0947,0.0946
5801121008029,2.0,0.3348,0.2853,0.3517,0.3818
5801091006017,2.0,0.0955,0.0886,0.1010,0.1030
5801011005007,2.0,0.3250,0.3034,0.3432,0.3630
5801021004048,2.0,0.1621,0.1430,0.1696,0.1759
5801021001007,2.0,0.1716,0.1503,0.1778,0.1851
5801121001019,2.0,0.1532,0.1379,0.1565,0.1553
5801091005017,2.0,0.1566,0.1429,0.1629,0.1629
5801121001017,2.0,0.1395,0.1366,0.1545,0.1379
5801011001029,2.0,0.1027,0.0896,0.1140,0.1140
5801121005004,2.0,0.1494,0.1280,0.1594,0.1606
5801011001026,2.0,0.1522,0.1419,0.1672,0.1672
5801021006006,2.0,0.1517,0.1446,0.1633,0.1711
5801111002026,2.0,0.2037,0.1763,0.2182,0.2284
5801081002042,2.0,0.1828,0.1550,0.2184,0.1550
5801011003025,2.0,0.1520,0.1422,0.1639,0.1801
5801011003018,2.0,0.1938,0.1816,0.2010,0.2078
5801011003009,2.0,0.1937,0.1805,0.2017,0.2163
5801021005001,2.0,0.0932,0.0863,0.0983,0.1146
5801111003011,2.0,0.1883,0.1671,0.2029,0.2112
5801091005031,2.0,0.0869,0.0802,0.0987,0.0899
5801021006016,2.0,0.1453,0.1313,0.1635,0.1496
5801021006500,2.0,0.0983,0.0950,0.1057,0.1081
5801091007008,2.0,0.0748,0.0663,0.0839,0.0683
5801111001025,2.0,0.2700,0.2410,0.2900,0.2901
5801121009001,2.0,0.0858,0.0781,0.0929,0.1035
5801111003012,2.0,0.1458,0.1293,0.1582,0.1849
5801081001034,2.0,0.2821,0.2266,0.2904,0.2881
5801011003011,2.0,0.1541,0.1371,0.1584,0.1654
5801101002011,2.0,0.1616,0.1449,0.1659,0.1824
5801121007021,2.0,0.1118,0.0999,0.1153,0.1250
5801081002008,2.0,0.1641,0.1519,0.1767,0.1690
5801011005503,2.0,0.1358,0.1255,0.1395,0.1392
5801121001024,2.0,0.1200,0.1111,0.1354,0.1192
5801021006012,2.0,0.0823,0.0777,0.0926,0.0994
5801021005006,2.0,0.1433,0.1273,0.1520,0.1571
5801091006002,2.0,0.1290,0.1190,0.1340,0.1355
5801011001012,2.0,0.2506,0.2323,0.2753,0.2826
5801091005027,2.0,0.1460,0.1361,0.1534,0.1624
5801111001003,2.0,0.2158,0.1828,0.2396,0.2476
5801101002503,2.0,0.2004,0.1809,0.2067,0.2104
5801111002006,2.0,0.1019,0.0919,0.1135,0.1163
5801101002032,2.0,0.0789,0.0670,0.0823,0.0823
5801101004035,2.0,0.1291,0.1039,0.1338,0.1443
5801091001013,2.0,0.1161,0.1094,0.1254,0.1254
5801081001029,2.0,0.2274,0.1847,0.2510,0.2296
5801101005005,2.0,0.2316,0.2072,0.2351,0.2505
5801011001021,2.0,0.1063,0.0959,0.1098,0.1215
5801021006013,2.0,0.0801,0.0751,0.0830,0.0868
5801111003013,2.0,0.1222,0.1041,0.1319,0.1252
5801021005022,2.0,0.1030,0.0922,0.1080,0.1080
5801011003008,2.0,0.1790,0.1599,0.1908,0.1893
5801091006502,2.0,0.1241,0.1085,0.1325,0.1337
5801121006016,2.0,0.1488,0.1386,0.1645,0.1859
5801101001507,2.0,0.2055,0.1766,0.2458,0.2825
5801121004039,2.0,0.1889,0.1700,0.1994,0.2151
5801121005001,2.0,0.1256,0.1141,0.1350,0.1261
5801111003014,2.0,0.1490,0.1374,0.1623,0.1708
5801081001500,2.0,0.1661,0.1499,0.1753,0.1760
5801021002034,2.0,0.0853,0.0766,0.0928,0.0985
5801121002001,2.0,0.1427,0.1317,0.1577,0.1473
5801021002052,2.0,0.1072,0.0958,0.1172,0.1353
5801021002033,2.0,0.0865,0.0815,0.0972,0.1102
5801081001005,2.0,0.2063,0.1962,0.2366,0.2122
5801091001026,2.0,0.1404,0.1327,0.1565,0.1741
5801091001031,2.0,0.1736,0.1533,0.1760,0.1804
5801011003010,2.0,0.1321,0.1216,0.1410,0.1433
5801121007012,2.0,0.1078,0.0982,0.1180,0.1270
5801121005013,2.0,0.1742,0.1598,0.2030,0.2165
5801091003005,2.0,0.1096,0.0962,0.1167,0.1150
5801021005004,2.0,0.1192,0.1030,0.1242,0.1545
5801121001041,2.0,0.1471,0.1344,0.1582,0.1606
5801081001010,2.0,0.2127,0.1961,0.2445,0.2159
5801121009027,2.0,0.0771,0.0710,0.0823,0.0892
5801021005021,2.0,0.0758,0.0664,0.0846,0.0846
5801011001001,2.0,0.2258,0.1829,0.2357,0.2589
5801091005049,2.0,0.1228,0.1135,0.1470,0.1181
5801101004001,2.0,0.2296,0.2162,0.2472,0.2556
5801021006022,2.0,0.0984,0.0887,0.1040,0.1089
5801021003054,2.0,0.1146,0.1011,0.1170,0.1315
5801021002010,2.0,0.1325,0.1184,0.1538,0.1645
5801101004500,2.0,0.1871,0.1665,0.1915,0.1950
5801121007028,2.0,0.0878,0.0774,0.0896,0.0928
5801121005006,2.0,0.1582,0.1354,0.1657,0.1693
5801101005001,2.0,0.1864,0.1667,0.1926,0.2054
5801091004022,2.0,0.1141,0.1108,0.1259,0.1349
5801021006021,2.0,0.1124,0.0988,0.1323,0.1466
5801091004001,2.0,0.1192,0.1053,0.1260,0.1387
5801011001019,2.0,0.2978,0.2502,0.3120,0.3351
5801101002013,2.0,0.1537,0.1371,0.1621,0.1633
5801021002054,2.0,0.1435,0.1354,0.1607,0.1754
5801011001006,2.0,0.1941,0.1833,0.2160,0.2144
5801121009014,2.0,0.2680,0.2399,0.2822,0.2998
5801121007001,2.0,0.1740,0.1606,0.1840,0.1918
5801121002014,2.0,0.1194,0.1034,0.1415,0.1282
5801081005065,2.0,0.1613,0.0833,0.1662,0.0570
5801081003066,2.0,0.1074,0.0981,0.1388,0.1070
5801021004019,2.0,0.1713,0.1613,0.1938,0.2086
5801081004901,2.0,0.0785,0.0743,0.0851,0.0853
5801081004901,2.0,0.1474,0.1337,0.1638,0.1752
5801081004901,2.0,0.1376,0.1266,0.1406,0.1401
5801081004901,2.0,0.2084,0.1867,0.2176,0.2232
5801021004016,2.0,0.3020,0.2793,0.3127,0.2851
5801081004052,2.0,0.0866,0.0770,0.0964,0.0720
5801111004042,2.0,0.1374,0.1173,0.1562,0.1623
5801081005034,2.0,0.1828,0.1649,0.2019,0.2095
5801021004046,2.0,0.3217,0.2664,0.3460,0.3532
5801111002010,2.0,0.1017,0.0910,0.1130,0.0970
5801081004043,2.0,0.1394,0.1246,0.1545,0.1545
5801121007052,2.0,0.1357,0.1192,0.1444,0.1811
5801101001030,2.0,0.3470,0.3001,0.3808,0.4142
5801081003047,2.0,0.0798,0.0747,0.0822,0.0941
5801101003026,2.0,0.1922,0.1758,0.2158,0.2005
5801081005064,2.0,0.1539,0.0848,0.1724,0.0567
5801081004016,2.0,0.1764,0.1654,0.1965,0.2107
5801081004014,2.0,0.1616,0.1535,0.1752,0.1916
5801081004039,2.0,0.1289,0.1156,0.1415,0.1332
5801101001059,2.0,0.1824,0.1740,0.2039,0.2007
5801081004084,2.0,0.1206,0.1098,0.1265,0.1331
5801081004030,2.0,0.1545,0.1430,0.1672,0.1677
5801091004057,2.0,0.2514,0.2298,0.2655,0.2802
5801021004014,2.0,0.3148,0.3072,0.3301,0.3301
5801081005040,2.0,0.2117,0.2026,0.2355,0.2180
5801091007032,2.0,0.1359,0.1196,0.1469,0.1504
5801111001029,2.0,0.0991,0.0912,0.1194,0.0951
5801021005018,2.0,0.1023,0.0938,0.1060,0.1074
5801021002056,2.0,0.0698,0.0623,0.0744,0.0744
5801081002505,2.0,0.2206,0.2016,0.2361,0.2300
5801011003901,2.0,0.0561,0.0498,0.0607,0.0607
5801011003901,2.0,0.0197,0.0173,0.0756,0.0187
5801011003901,2.0,0.0364,0.0330,0.0404,0.0448
5801111001026,2.0,0.1600,0.1486,0.1666,0.1704
5801081002029,2.0,0.1425,0.0879,0.1734,0.0521
5801081004045,2.0,0.1664,0.1471,0.1813,0.1836
5801101001901,2.0,0.2391,0.2102,0.2434,0.2423
5801101001901,2.0,0.1693,0.1609,0.1837,0.2071
5801101001901,2.0,0.1191,0.1144,0.1233,0.1317
5801101001901,2.0,0.1962,0.1685,0.2164,0.2306
5801101001901,2.0,0.1276,0.1172,0.1422,0.1197
5801101001901,2.0,0.1383,0.1301,0.1463,0.1589
5801101001901,2.0,0.1972,0.1673,0.2311,0.2633
5801111002020,2.0,0.0984,0.0971,0.1051,0.1051
5801081005009,2.0,0.1246,0.1147,0.1309,0.1372
5801021003009,2.0,0.1337,0.1161,0.1395,0.1458
5801101001019,2.0,0.2384,0.2124,0.2545,0.2634
5801121007901,2.0,0.1143,0.1047,0.1194,0.1291
5801121007901,2.0,0.1467,0.1375,0.1658,0.1464
5801121007901,2.0,0.0951,0.0911,0.0990,0.0972
5801121007901,2.0,0.1599,0.1321,0.1758,0.1904
5801121007901,2.0,0.1391,0.1190,0.1531,0.1734
5801121007901,2.0,0.1381,0.1278,0.1482,0.1392
5801091001500,2.0,0.1684,0.1507,0.1813,0.1813
5801121009034,2.0,0.0786,0.0681,0.0829,0.0946
5801101001058,2.0,0.1824,0.1704,0.1951,0.2028
5801081003060,2.0,0.1765,0.1589,0.2063,0.2063
5801091005042,2.0,0.1157,0.1061,0.1333,0.1142
5801081004033,2.0,0.2635,0.2299,0.2740,0.3002
5801121004025,2.0,0.1112,0.1055,0.1153,0.1127
5801081004037,2.0,0.1119,0.1071,0.1208,0.1257
5801101002010,2.0,0.1599,0.1447,0.1653,0.1617
5801111001501,2.0,0.1516,0.1422,0.1587,0.1843
5801081005049,2.0,0.1693,0.1647,0.1885,0.1706
5801011004010,2.0,0.2189,0.1821,0.2281,0.2356
5801111002003,2.0,0.1511,0.1405,0.1686,0.1838
5801111001030,2.0,0.1732,0.1657,0.1742,0.2026
5801101003022,2.0,0.1839,0.1670,0.1901,0.1898
5801121003032,2.0,0.1476,0.1317,0.1536,0.1465
5801101003047,2.0,0.1635,0.1472,0.1727,0.1820
5801111004004,2.0,0.1095,0.1028,0.1209,0.1229
5801021002006,2.0,0.0996,0.0896,0.1029,0.1129
5801081005052,2.0,0.1381,0.1304,0.1601,0.1684
5801021006005,2.0,0.1769,0.1561,0.1934,0.1551
5801081003031,2.0,0.1299,0.1143,0.1373,0.1367
5801011004050,2.0,0.1246,0.1147,0.1322,0.1322
5801081003004,2.0,0.1918,0.1706,0.1965,0.2059
5801081004025,2.0,0.2697,0.2482,0.2860,0.2690
5801081005035,2.0,0.1333,0.1214,0.1441,0.1353
5801101001023,2.0,0.2426,0.2034,0.2660,0.2992
5801081003050,2.0,0.0975,0.0870,0.1010,0.1076
5801091004017,2.0,0.1125,0.1056,0.1217,0.1268
5801081003049,2.0,0.1186,0.1135,0.1263,0.1463
5801101005015,2.0,0.1413,0.1278,0.1459,0.1534
5801081004058,2.0,0.1127,0.1002,0.1222,0.1346
5801091004018,2.0,0.0885,0.0837,0.0982,0.1061
5801101002026,2.0,0.1933,0.1771,0.2134,0.2318
5801091003010,2.0,0.1110,0.1044,0.1196,0.1289
5801081005058,2.0,0.1149,0.0798,0.1314,0.0798
5801121007041,2.0,0.0827,0.0746,0.0881,0.0996
5801011004020,2.0,0.1875,0.1751,0.2014,0.2093
5801011005024,2.0,0.1523,0.1463,0.1608,0.1674
5801081005050,2.0,0.1401,0.1279,0.1602,0.1480
5801021004017,2.0,0.2080,0.2004,0.2305,0.2519
5801021002025,2.0,0.0677,0.0642,0.0734,0.0739
5801111001500,2.0,0.2262,0.1929,0.2370,0.2459
5801101001018,2.0,0.3067,0.2706,0.3160,0.3409
5801011004039,2.0,0.1667,0.1489,0.1822,0.1849
5801081002030,2.0,0.1197,0.1120,0.1411,0.1130
5801011004009,2.0,0.1552,0.1374,0.1661,0.1771
5801011005020,2.0,0.2492,0.2201,0.2541,0.2610
5801121002028,2.0,0.0966,0.0898,0.1034,0.1071
5801081003026,2.0,0.1273,0.1227,0.1368,0.1372
5801101003046,2.0,0.1384,0.1253,0.1478,0.1590
5801101001017,2.0,0.1997,0.1839,0.2134,0.2083
5801081003034,2.0,0.2355,0.2144,0.2511,0.2481
5801081003045,2.0,0.1368,0.1238,0.1514,0.1646
5801111002036,2.0,0.2116,0.1779,0.2254,0.2414
5801101005010,2.0,0.1530,0.1473,0.1638,0.1638
5801081003061,2.0,0.1789,0.1664,0.1845,0.1868
5801101001504,2.0,0.2934,0.2640,0.3016,0.3277
5801111002028,2.0,0.1200,0.1014,0.1298,0.1391
5801011004062,2.0,0.2228,0.2083,0.2409,0.2577
5801011004016,2.0,0.1674,0.1531,0.1973,0.1973
5801011004022,2.0,0.1920,0.1561,0.1965,0.2135
5801081003010,2.0,0.1543,0.1418,0.1670,0.1641
5801111002021,2.0,0.1842,0.1589,0.1939,0.2026
5801011002019,2.0,0.1957,0.1764,0.2042,0.2181
5801111002031,2.0,0.1900,0.1685,0.2012,0.2089
5801011003005,2.0,0.3437,0.3026,0.3648,0.3724
5801021005011,2.0,0.0733,0.0669,0.0873,0.1034
5801101002002,2.0,0.2533,0.2339,0.2721,0.2788
5801111004007,2.0,0.1330,0.1241,0.1365,0.1365
5801011005504,2.0,0.2196,0.1901,0.2288,0.2408
5801011002017,2.0,0.2076,0.1781,0.2223,0.2300
5801081002506,2.0,0.2769,0.2470,0.2899,0.2673
5801081001011,2.0,0.1562,0.1448,0.1581,0.1656
5801111002037,2.0,0.2063,0.1868,0.2112,0.2246
5801081002060,2.0,0.1168,0.1042,0.1246,0.1221
5801121006011,2.0,0.1808,0.1577,0.1875,0.2010
5801021003034,2.0,0.1304,0.1126,0.1384,0.1384
5801121005012,2.0,0.1620,0.1392,0.1743,0.1743
5801111003001,2.0,0.1756,0.1606,0.1797,0.1860
5801021004013,2.0,0.2473,0.2350,0.2685,0.2872
5801101004013,2.0,0.0512,0.0470,0.0582,0.0650
5801081002026,2.0,0.1623,0.1562,0.1826,0.1912
5801011003048,2.0,0.0858,0.0756,0.0922,0.0866
5801081004006,2.0,0.1373,0.1199,0.1478,0.1487
5801011003022,2.0,0.2063,0.1963,0.2288,0.2300
5801081002051,2.0,0.1166,0.1087,0.1286,0.1164
5801121003009,2.0,0.2019,0.1761,0.2043,0.2200
5801081003017,2.0,0.1087,0.1011,0.1167,0.1311
5801081002003,2.0,0.1943,0.1735,0.2130,0.2172
5801021003012,2.0,0.1207,0.1149,0.1369,0.1345
5801011004013,2.0,0.2080,0.1844,0.2216,0.2216
5801081003008,2.0,0.1529,0.1355,0.1657,0.1612
5801121001010,2.0,0.1695,0.1574,0.1975,0.1787
5801111003010,2.0,0.1889,0.1634,0.2140,0.2545
5801091007034,2.0,0.1745,0.1513,0.1801,0.1885
5801011005036,2.0,0.1876,0.1746,0.2087,0.2063
5801121002013,2.0,0.1319,0.1165,0.1346,0.1390
5801121003017,2.0,0.1305,0.1248,0.1450,0.1312
5801121004042,2.0,0.0778,0.0711,0.0830,0.0773
5801101003037,2.0,0.1641,0.1488,0.1705,0.1782
5801111001028,2.0,0.1247,0.1122,0.1396,0.1199
5801011003023,2.0,0.1862,0.1649,0.1953,0.2081
5801101003059,2.0,0.1433,0.1291,0.1491,0.1597
5801121002011,2.0,0.1559,0.1406,0.1633,0.1665
5801121002005,2.0,0.2206,0.2007,0.2323,0.2424
5801021005017,2.0,0.0534,0.0474,0.0636,0.0722
5801121002010,2.0,0.1700,0.1502,0.1765,0.1765
5801091006901,2.0,0.1436,0.1257,0.1503,0.1627
5801091006901,2.0,0.0780,0.0667,0.0996,0.0763
5801021001016,2.0,0.1705,0.1459,0.1755,0.1771
5801081002038,2.0,0.1620,0.1024,0.1840,0.1024
5801021004034,2.0,0.2744,0.2196,0.2861,0.3029
5801101004027,2.0,0.0581,0.0557,0.0622,0.0665
5801081003011,2.0,0.1420,0.1232,0.1480,0.1525
5801121003037,2.0,0.2341,0.2063,0.2428,0.2456
5801021006001,2.0,0.1838,0.1610,0.1872,0.1995
5801091003023,2.0,0.1714,0.1466,0.1770,0.1786
5801081003005,2.0,0.1584,0.1412,0.1687,0.1690
5801101005007,2.0,0.1960,0.1788,0.2045,0.2045
5801011003045,2.0,0.1793,0.1574,0.1852,0.1882
5801091005030,2.0,0.0803,0.0709,0.0820,0.0815
5801021004001,2.0,0.1541,0.1353,0.1583,0.1588
5801091002005,2.0,0.1260,0.1102,0.1289,0.1240
5801111001006,2.0,0.1844,0.1716,0.2001,0.2221
5801121002017,2.0,0.1752,0.1511,0.1824,0.1824
5801081002013,2.0,0.1529,0.1336,0.1573,0.1682
5801011004008,2.0,0.2701,0.2315,0.2940,0.3178
5801101001502,2.0,0.1993,0.1612,0.2303,0.2607
5801101001502,2.0,0.2118,0.1877,0.2190,0.2114
5801101001502,2.0,0.2156,0.1817,0.2297,0.2532
5801121002025,2.0,0.1339,0.1148,0.1413,0.1413
5801101002019,2.0,0.1942,0.1689,0.2030,0.2128
5801121002019,2.0,0.1326,0.1152,0.1386,0.1400
5801111001024,2.0,0.1528,0.1405,0.1662,0.1699
5801021006011,2.0,0.1752,0.1553,0.1839,0.2020
5801021001008,2.0,0.1130,0.1030,0.1207,0.1152
5801121001023,2.0,0.1234,0.1171,0.1354,0.1322
5801011005025,2.0,0.2711,0.2528,0.2882,0.3067
5801021002053,2.0,0.1412,0.1242,0.1619,0.1794
5801121003001,2.0,0.1484,0.1367,0.1651,0.1716
5801091006018,2.0,0.0927,0.0864,0.1000,0.0993
5801011002500,2.0,0.1795,0.1659,0.1917,0.1971
5801091004502,2.0,0.1084,0.1008,0.1263,0.1331
5801101004036,2.0,0.1313,0.1049,0.1345,0.1392
5801101003014,2.0,0.1321,0.1240,0.1472,0.1646
5801121009032,2.0,0.0997,0.0915,0.1045,0.1130
5801101002022,2.0,0.1140,0.0953,0.1185,0.1177
5801111001009,2.0,0.1356,0.1218,0.1374,0.1426
5801111004039,2.0,0.1045,0.0936,0.1071,0.1187
5801081005003,2.0,0.2177,0.2029,0.2546,0.2633
5801021004010,2.0,0.2174,0.1903,0.2220,0.2268
5801081005901,2.0,0.0927,0.0638,0.1231,0.0341
5801081005901,2.0,0.1249,0.0755,0.1442,0.0649
5801081004065,2.0,0.0908,0.0850,0.1133,0.0892
5801081003065,2.0,0.0825,0.0512,0.1010,0.0494
5801021004021,2.0,0.1748,0.1633,0.2103,0.2395
5801081005012,2.0,0.1042,0.1001,0.1245,0.1384
5801091007031,2.0,0.2221,0.1948,0.2362,0.2667
5801091004058,2.0,0.1340,0.1237,0.1377,0.1390
5801091004049,2.0,0.0552,0.0534,0.0567,0.0545
5801081003021,2.0,0.1383,0.1280,0.1507,0.1507
5801081005007,2.0,0.1518,0.1314,0.1557,0.1630
5801081005027,2.0,0.2293,0.2167,0.2414,0.2462
5801081003025,2.0,0.1327,0.1299,0.1372,0.1372
5801081004035,2.0,0.2040,0.1933,0.2180,0.2329
5801121008022,2.0,0.0987,0.0923,0.1119,0.1135
5801011004006,2.0,0.2182,0.2016,0.2569,0.2425
5801011004030,2.0,0.1648,0.1464,0.1730,0.1741
5801011005031,2.0,0.0880,0.0840,0.0902,0.0902
5801091006023,2.0,0.1369,0.1234,0.1466,0.1469
5801011005006,2.0,0.3435,0.3177,0.3733,0.3922
5801021001901,2.0,0.1285,0.1192,0.1308,0.1115
5801021001901,2.0,0.1528,0.1485,0.1731,0.1485
5801081003007,2.0,0.1766,0.1538,0.1818,0.2012
5801091004007,2.0,0.1213,0.1036,0.1259,0.1259
5801101004040,2.0,0.1267,0.1099,0.1377,0.1354
5801091002031,2.0,0.1708,0.1458,0.1745,0.1874
5801111002029,2.0,0.1603,0.1423,0.1662,0.1946
5801081005055,2.0,0.1302,0.1237,0.1442,0.1469
5801101003041,2.0,0.1484,0.1280,0.1561,0.1561
5801011004007,2.0,0.3156,0.2651,0.3499,0.3725
5801091002033,2.0,0.1068,0.0995,0.1127,0.1135
5801081004036,2.0,0.1302,0.1222,0.1372,0.1380
5801081002039,2.0,0.1272,0.0969,0.1626,0.0969
5801081003012,2.0,0.1892,0.1757,0.1972,0.2213
5801091005014,2.0,0.1183,0.1086,0.1329,0.1545
5801081005019,2.0,0.1181,0.1073,0.1430,0.1207
5801091005036,2.0,0.1464,0.1334,0.1619,0.1656
5801101005023,2.0,0.1920,0.1678,0.1992,0.2078
5801021004003,2.0,0.2083,0.1908,0.2190,0.2268
5801111003019,2.0,0.1869,0.1571,0.1966,0.2004
5801081004020,2.0,0.1579,0.1377,0.1657,0.1657
5801101005017,2.0,0.1522,0.1394,0.1618,0.1618
5801081003013,2.0,0.2169,0.2019,0.2294,0.2395
5801021001025,2.0,0.1380,0.1256,0.1491,0.1491
5801121002006,2.0,0.1653,0.1490,0.1805,0.1927
5801091003013,2.0,0.2018,0.1860,0.2452,0.2321
5801091007024,2.0,0.1296,0.1162,0.1395,0.1510
5801091002006,2.0,0.1029,0.0932,0.1077,0.1118
5801101003027,2.0,0.1554,0.1431,0.1636,0.1603
5801021001021,2.0,0.1548,0.1419,0.1599,0.1628
5801121006001,2.0,0.1815,0.1532,0.1844,0.1984
5801101005029,2.0,0.1644,0.1524,0.1715,0.1753
5801021006019,2.0,0.1912,0.1513,0.2184,0.2302
5801021006019,2.0,0.2050,0.1790,0.2354,0.2097
5801091002010,2.0,0.1648,0.1427,0.1707,0.1707
5801011002002,2.0,0.3046,0.2838,0.3230,0.3417
5801111004036,2.0,0.1028,0.0905,0.1107,0.1116
5801111001022,2.0,0.1497,0.1336,0.1535,0.1563
5801021005901,2.0,0.1775,0.1649,0.1909,0.2000
5801021005901,2.0,0.1554,0.1440,0.1584,0.1695
5801101001052,2.0,0.2043,0.1855,0.2162,0.2272
5801081005024,2.0,0.1879,0.1670,0.2149,0.1802
5801081005066,2.0,0.0853,0.0785,0.1291,0.0660
5801101002027,2.0,0.2013,0.1984,0.2145,0.2019
5801081002062,2.0,0.1449,0.1331,0.1583,0.1622
5801111003032,2.0,0.1279,0.1073,0.1380,0.1366
5801101005016,2.0,0.1378,0.1274,0.1445,0.1445
5801011004012,2.0,0.2841,0.2610,0.3177,0.2931
5801081005011,2.0,0.1723,0.1528,0.1880,0.1880
5801091006014,2.0,0.1312,0.1178,0.1354,0.1404
5801111001036,2.0,0.1813,0.1604,0.1929,0.1929
5801081003009,2.0,0.1810,0.1691,0.2076,0.1965
5801091007038,2.0,0.1887,0.1798,0.2107,0.2146
5801081005039,2.0,0.2095,0.1961,0.2242,0.2144
5801081005013,2.0,0.1153,0.1057,0.1463,0.1258
5801011004064,2.0,0.1996,0.1766,0.2134,0.2334
5801091006006,2.0,0.0939,0.0919,0.1000,0.0960
5801111001033,2.0,0.1686,0.1519,0.1838,0.1963
5801021003039,2.0,0.1225,0.1070,0.1271,0.1320
5801081003033,2.0,0.1737,0.1477,0.1920,0.1920
5801011002502,2.0,0.2910,0.2694,0.3135,0.3519
5801121004014,2.0,0.2472,0.2206,0.2642,0.2901
5801081005059,2.0,0.1264,0.0803,0.1482,0.0803
5801091004019,2.0,0.0753,0.0683,0.0796,0.0896
5801081002055,2.0,0.1506,0.1391,0.1610,0.1683
5801081005016,2.0,0.1572,0.1347,0.1799,0.1799
5801111003025,2.0,0.1519,0.1308,0.1655,0.1771
5801081004082,2.0,0.1399,0.1254,0.1553,0.1462
5801081004046,2.0,0.2635,0.2427,0.2766,0.2956
5801101003061,2.0,0.1310,0.1138,0.1413,0.1413
5801021004006,2.0,0.1882,0.1825,0.1987,0.2121
5801101004042,2.0,0.1748,0.1581,0.1856,0.2056
5801091003025,2.0,0.1437,0.1297,0.1481,0.1536
5801091003018,2.0,0.2118,0.1954,0.2173,0.2211
5801111001018,2.0,0.1468,0.1270,0.1532,0.1563
5801021003011,2.0,0.1331,0.1203,0.1339,0.1353
5801111003024,2.0,0.1405,0.1326,0.1525,0.1517
5801011004003,2.0,0.2456,0.1989,0.2590,0.2803
5801021003035,2.0,0.1634,0.1525,0.1789,0.2005
5801011004001,2.0,0.3000,0.2598,0.3312,0.3455
5801101001506,2.0,0.1621,0.1431,0.1760,0.1829
5801091002023,2.0,0.1517,0.1308,0.1640,0.1649
5801091004020,2.0,0.1549,0.1446,0.1688,0.1622
5801121008018,2.0,0.1554,0.1405,0.1630,0.1796
5801081005501,2.0,0.2410,0.2056,0.2911,0.2966
5801021006007,2.0,0.1430,0.1306,0.1694,0.1751
5801011003004,2.0,0.2276,0.2068,0.2487,0.2634
5801081005041,2.0,0.2261,0.2192,0.2533,0.2192
5801021005005,2.0,0.1349,0.1321,0.1393,0.1362
5801091002014,2.0,0.1423,0.1259,0.1467,0.1467
5801081005502,2.0,0.2175,0.1966,0.2313,0.2469
5801081003019,2.0,0.1462,0.1296,0.1643,0.1732
5801091004033,2.0,0.0997,0.0961,0.1086,0.1172
5801111001021,2.0,0.1723,0.1546,0.1799,0.1936
5801121002008,3.0,0.0852,0.0746,0.1118,0.0808
5801021004023,3.0,0.1420,0.1322,0.1569,0.1280
5801011001011,3.0,0.1662,0.1504,0.1894,0.1886
5801011005026,3.0,0.0841,0.0801,0.0959,0.0975
5801101003063,3.0,0.0851,0.0748,0.0915,0.0917
5801081002023,3.0,0.2998,0.2566,0.3301,0.2892
5801101003029,3.0,0.1039,0.0948,0.1113,0.1021
5801121002004,3.0,0.1589,0.1089,0.1934,0.1804
5801121007039,3.0,0.0633,0.0569,0.0711,0.0277
5801121007037,3.0,0.0956,0.0846,0.0996,0.0969
5801081001006,3.0,0.1006,0.0709,0.1124,0.1200
5801101003064,3.0,0.1481,0.1342,0.1649,0.1720
5801021003028,3.0,0.0929,0.0786,0.1078,0.0786
5801101002014,3.0,0.2175,0.2085,0.2298,0.2331
5801011004031,3.0,0.1383,0.1273,0.1540,0.1170
5801101001054,3.0,0.1172,0.0991,0.1412,0.0950
5801081005010,3.0,0.1404,0.1357,0.1567,0.1357
5801021003022,3.0,0.1287,0.1242,0.1339,0.1335
5801091004041,3.0,0.0557,0.0508,0.0650,0.0491
5801081004073,3.0,0.1244,0.1162,0.1315,0.1325
5801081005030,3.0,0.1410,0.1041,0.1736,0.1132
5801091004056,3.0,0.1204,0.1053,0.1366,0.1442
